ID,SMILES,mw,Group,SA,_nn_tanimoto,scaffold
EN300-53372388,O=C(OCc1ccccc1)N1CC[C@H](OCCO)C1,265.31,Comprehensive,2.4287436228354835,1.0,O=C(OCc1ccccc1)N1CCCC1
EN300-53370541,CC(C)(CO)CC1CCN(C(=O)OCc2ccccc2)CC1,305.41,Comprehensive,2.207119635102389,0.7608695652173914,O=C(OCc1ccccc1)N1CCCCC1
EN300-48998421,O=C(NCCc1ccc(CO)o1)OCc1ccccc1,275.3,Comprehensive,2.0047561136938263,0.7560975609756098,O=C(NCCc1ccco1)OCc1ccccc1
EN300-53363188,Cc1nn(CCO)cc1CCCNC(=O)OCc1ccccc1,317.38,Comprehensive,2.173862150596211,0.6833333333333333,O=C(NCCCc1cn[nH]c1)OCc1ccccc1
EN300-48637063,O=C(NCC12CCC(CO)(CC1)CC2)OCc1ccccc1,303.4,Comprehensive,3.3166400464139816,0.8421052631578947,O=C(NCC12CCC(CC1)CC2)OCc1ccccc1
EN300-53368269,O=C(OCc1ccccc1)N1CCC(C#CCO)CC1,273.33,Comprehensive,2.331398819264116,0.7674418604651163,O=C(OCc1ccccc1)N1CCCCC1
EN300-53365164,O=C(OCc1ccccc1)N1C[C@@H]2[C@@H](CCO)[C@@H]2C1,261.32,Comprehensive,3.161536204244353,0.7948717948717948,O=C(OCc1ccccc1)N1C[C@H]2C[C@H]2C1
EN300-53365295,O=C(NCc1noc(CO)n1)OCc1ccccc1,263.25,Comprehensive,2.158017335132909,0.8,O=C(NCc1ncon1)OCc1ccccc1
EN300-53370294,O=C(NCCc1ccccc1CO)OCc1ccccc1,285.34,Comprehensive,1.7714236960942138,0.717948717948718,O=C(NCCc1ccccc1)OCc1ccccc1
EN300-53368208,COC1(CNC(=O)OCc2ccccc2)CC(CO)C1,279.33,Comprehensive,2.473577333852976,0.7727272727272727,O=C(NCC1CCC1)OCc1ccccc1
EN300-53370378,O=C(NCCCC1(CO)CC1(F)F)OCc1ccccc1,299.31,Comprehensive,2.998418044136674,0.7391304347826086,O=C(NCCCC1CC1)OCc1ccccc1
EN300-53367584,CC1(C)CN(C(=O)OCc2ccccc2)CCC1CCO,291.39,Comprehensive,2.800292975575779,0.6792452830188679,O=C(OCc1ccccc1)N1CCCCC1
EN300-53365657,O=C(NCCCCN1CCC(O)CC1)OCc1ccccc1,306.4,Comprehensive,1.904216386032912,0.9302325581395349,O=C(NCCCCN1CCCCC1)OCc1ccccc1
EN300-53367984,CN1C[C@@H](NC(=O)OCc2ccccc2)C[C@H]1CO,264.32,Comprehensive,2.8696245269825127,1.0,O=C(N[C@H]1CCNC1)OCc1ccccc1
EN300-53406295,O=C(N[C@H]1C[C@H](S(=O)(=O)CCCO)C1)OCC1c2ccccc2-c2ccccc21,415.5,Comprehensive,2.607817266736985,0.660377358490566,O=C(NC1CCC1)OCC1c2ccccc2-c2ccccc21
EN300-53370451,O=C(OCc1ccccc1)N1CCC(F)(CCO)CC1,281.32,Comprehensive,2.3252170099663374,0.8048780487804879,O=C(OCc1ccccc1)N1CCCCC1
EN300-33259607,O=C(N[C@H]1C[C@H]1CO)OCC1c2ccccc2-c2ccccc21,309.36,Comprehensive,3.0030004310586937,0.7906976744186046,O=C(NC1CC1)OCC1c2ccccc2-c2ccccc21
EN300-53135788,CC1(C)CN(C(=O)OCC2c3ccccc3-c3ccccc32)CCC1CCO,379.49,Comprehensive,3.03248215404356,0.6792452830188679,O=C(OCC1c2ccccc2-c2ccccc21)N1CCCCC1
EN300-53134919,O=C(NC1(CCCO)CCC1)OCC1c2ccccc2-c2ccccc21,351.44,Comprehensive,2.463716874079044,0.9333333333333333,O=C(NC1CCC1)OCC1c2ccccc2-c2ccccc21
EN300-12719002,O=C(OCc1ccccc1)N1CC[C@@H](CCO)C1,249.31,Comprehensive,2.311642757266302,1.0,O=C(OCc1ccccc1)N1CCCC1
EN300-37388740,CC(C)N(CCO)CC1CCN(C(=O)OCC2c3ccccc3-c3ccccc32)CC1,422.56,Comprehensive,2.457963513455466,0.6964285714285714,O=C(OCC1c2ccccc2-c2ccccc21)N1CCCCC1
EN300-7312891,C[C@H](O)C1CCN(C(=O)OCC2c3ccccc3-c3ccccc32)CC1,351.44,Comprehensive,2.699746714229173,1.0,O=C(OCC1c2ccccc2-c2ccccc21)N1CCCCC1
EN300-37387390,O=C1CN(C(=O)OCC2c3ccccc3-c3ccccc32)CCN1CCO,366.41,Comprehensive,2.337732470713762,0.7551020408163265,O=C1CN(C(=O)OCC2c3ccccc3-c3ccccc32)CCN1
EN300-46611478,O=C(NCC12COCC(CO)(C1)C2)OCC1c2ccccc2-c2ccccc21,379.45,Comprehensive,3.604636974274504,0.8043478260869565,O=C(NCC12COCC(C1)C2)OCC1c2ccccc2-c2ccccc21
EN300-4741759,O=C(OCc1ccccc1)N1CCC(CCO)CC1,263.33,Comprehensive,1.834946286181859,0.85,O=C(OCc1ccccc1)N1CCCCC1
EN300-28293925,CC(O)CN1CCC(CN(C)C(=O)OCc2ccccc2)CC1,320.43,Comprehensive,2.5708610687452627,0.7254901960784313,O=C(NCC1CCNCC1)OCc1ccccc1
EN300-52408709,O=C(OCC1c2ccccc2-c2ccccc21)N1CC(Cn2cc(CO)nn2)C1,390.44,Comprehensive,2.5765368995432034,0.6949152542372882,O=C(OCC1c2ccccc2-c2ccccc21)N1CC(Cn2ccnn2)C1
EN300-52408715,O=C(Nc1ccnc(N2CC(O)C2)c1)OCC1c2ccccc2-c2ccccc21,387.43,Comprehensive,2.376768218224523,0.7321428571428571,O=C(Nc1ccnc(N2CCC2)c1)OCC1c2ccccc2-c2ccccc21
EN300-52408723,O=C(OCC1c2ccccc2-c2ccccc21)N1C[C@@H]2OCC(CO)CO[C@@H]2C1,395.45,Comprehensive,3.621991606346368,0.75,O=C(OCC1c2ccccc2-c2ccccc21)N1C[C@@H]2OCCCO[C@@H]2C1
EN300-43381846,O=C(NC12CCC(CO)(CC1)OC2)OCc1ccccc1,291.34,Comprehensive,3.51980016227604,0.813953488372093,O=C(NC12CCC(CC1)OC2)OCc1ccccc1
EN300-51928093,O=C(OCC1c2ccccc2-c2ccccc21)N1CC2(CC(C(F)(F)CO)C2)C1,399.43,Comprehensive,3.333309872782465,0.7358490566037735,O=C(OCC1c2ccccc2-c2ccccc21)N1CC2(CCC2)C1
EN300-37386613,CC(O)CN1CCN(C(=O)OCC2c3ccccc3-c3ccccc32)CC1,366.45,Comprehensive,2.6388390919289773,1.0,O=C(OCC1c2ccccc2-c2ccccc21)N1CCNCC1
EN300-37388305,CN(CCO)Cc1cc(NC(=O)OCC2c3ccccc3-c3ccccc32)ccc1Cl,436.93,Comprehensive,2.3315574633258205,0.6724137931034483,O=C(Nc1ccccc1)OCC1c2ccccc2-c2ccccc21
EN300-52554012,O=C(Nc1ccc(CCCO)c(C(F)(F)F)c1)OCC1c2ccccc2-c2ccccc21,441.44,Comprehensive,2.374309671390021,0.7090909090909091,O=C(Nc1ccccc1)OCC1c2ccccc2-c2ccccc21
EN300-52554086,CN(Cc1cccc(CO)c1)C(=O)OCC1c2ccccc2-c2ccccc21,373.45,Comprehensive,2.201824638679758,0.8,O=C(NCc1ccccc1)OCC1c2ccccc2-c2ccccc21
EN300-28283946,Cc1nc(CO)ncc1NC(=O)OCc1ccccc1,273.29,Comprehensive,2.2421643783873897,0.6415094339622641,O=C(Nc1cncnc1)OCc1ccccc1
EN300-28288473,O=C(NCC12CC(CO)(CCO1)C2)OCc1ccccc1,291.34,Comprehensive,3.617378434659394,0.782608695652174,O=C(NCC12CC(CCO1)C2)OCc1ccccc1
EN300-28287988,O=C(OCc1ccccc1)N1C[C@@H]2C[C@H](CO)C[C@@H](C2)C1,289.37,Comprehensive,3.8885177795245935,0.7692307692307693,O=C(OCc1ccccc1)N1C[C@@H]2CCC[C@@H](C2)C1
EN300-28288004,O=C(NC1[C@@H]2CC[C@H]1C[C@@H](CO)C2)OCc1ccccc1,289.37,Comprehensive,3.941314998040161,0.7142857142857143,O=C(NC1[C@@H]2CCC[C@H]1CC2)OCc1ccccc1
EN300-51927908,C[C@H](O)CCC1CCN(C(=O)OCC2c3ccccc3-c3ccccc32)CC1,379.49,Comprehensive,2.7407003591717647,1.0,O=C(OCC1c2ccccc2-c2ccccc21)N1CCCCC1
EN300-51928240,O=C(NCc1cc(CO)co1)OCC1c2ccccc2-c2ccccc21,349.38,Comprehensive,2.4417473032288424,0.6875,O=C(NCc1ccco1)OCC1c2ccccc2-c2ccccc21
EN300-51928241,O=C(Nc1ccc(OC(F)(F)CO)cc1)OCC1c2ccccc2-c2ccccc21,411.4,Comprehensive,2.38761410429454,0.76,O=C(Nc1ccccc1)OCC1c2ccccc2-c2ccccc21
EN300-51928298,O=C(OCC1c2ccccc2-c2ccccc21)N1CCCC2(CC1)CC(O)C2,377.48,Comprehensive,2.898693521564928,0.9090909090909091,O=C(OCC1c2ccccc2-c2ccccc21)N1CCCC2(CCC2)CC1
EN300-51928303,C[C@@H](O)CCC1CCN(C(=O)OCC2c3ccccc3-c3ccccc32)CC1,379.49,Comprehensive,2.7407003591717647,1.0,O=C(OCC1c2ccccc2-c2ccccc21)N1CCCCC1
EN300-37389883,O=C(OCC1c2ccccc2-c2ccccc21)N1CCC2(CCC(O)CC2)C1,377.48,Comprehensive,2.9492318163324907,0.8666666666666667,O=C(OCC1c2ccccc2-c2ccccc21)N1CCC2(CCCCC2)C1
EN300-7164853,O=C(NCC1(CO)CC1)OCC1c2ccccc2-c2ccccc21,323.39,Comprehensive,2.343080964525136,0.813953488372093,O=C(NCC1CC1)OCC1c2ccccc2-c2ccccc21
EN300-7174882,O=C(NCC1CC2(CC(O)C2)C1)OCC1c2ccccc2-c2ccccc21,363.45,Comprehensive,3.000202659131008,0.7916666666666666,O=C(NCC1CC2(CCC2)C1)OCC1c2ccccc2-c2ccccc21
EN300-46737236,O=C(Nc1ccc(OCCOCCO)cc1)OCC1c2ccccc2-c2ccccc21,419.47,Comprehensive,2.188397532850073,0.8695652173913043,O=C(Nc1ccccc1)OCC1c2ccccc2-c2ccccc21
EN300-52196609,O=C(NC[C@]12CC[C@](CO)(CC1)CO2)OCc1ccccc1,305.37,Comprehensive,3.5887407675678267,1.0,O=C(NCC12CCC(CC1)CO2)OCc1ccccc1
EN300-46737183,O=C(NCc1cc(CO)on1)OCC1c2ccccc2-c2ccccc21,350.37,Comprehensive,2.3812778700304627,0.8367346938775511,O=C(NCc1ccon1)OCC1c2ccccc2-c2ccccc21
EN300-46737250,CC1CN(C(=O)OCC2c3ccccc3-c3ccccc32)CCN1CCO,366.45,Comprehensive,2.7677077309822327,0.8,O=C(OCC1c2ccccc2-c2ccccc21)N1CCNCC1
EN300-46737194,O=C(OCC1c2ccccc2-c2ccccc21)N1CCC(c2noc(CO)n2)CC1,405.45,Comprehensive,2.5270070746962343,0.6964285714285714,O=C(OCC1c2ccccc2-c2ccccc21)N1CCC(c2ncon2)CC1
EN300-37387237,O=C(Nc1ccnc(CO)c1)OCC1c2ccccc2-c2ccccc21,346.38,Comprehensive,2.2300323234717574,0.7959183673469388,O=C(Nc1ccncc1)OCC1c2ccccc2-c2ccccc21
EN300-7162351,O=C(OCc1ccccc1)N1CCN(CCCO)CC1,278.35,Comprehensive,1.7606126123675647,0.9210526315789473,O=C(OCc1ccccc1)N1CCNCC1
EN300-45592393,O=C(Nc1ccc(CO)cc1F)OCC1c2ccccc2-c2ccccc21,363.38,Comprehensive,2.118535429293642,0.7647058823529411,O=C(Nc1ccccc1)OCC1c2ccccc2-c2ccccc21
EN300-37469914,O=C(OCC1c2ccccc2-c2ccccc21)N1CCC(C2CC(O)C2)CC1,377.48,Comprehensive,2.3738058352609546,0.8372093023255814,O=C(OCC1c2ccccc2-c2ccccc21)N1CCC(C2CCC2)CC1
EN300-51927194,CN(C(=O)OCC1c2ccccc2-c2ccccc21)C1CC2(CC(CO)C2)C1,377.48,Comprehensive,3.138872056672576,0.7916666666666666,O=C(NC1CC2(CCC2)C1)OCC1c2ccccc2-c2ccccc21
EN300-37386811,O=C(OCC1c2ccccc2-c2ccccc21)N1CCC(CCCCO)CC1,379.49,Comprehensive,2.239419552167353,0.9767441860465116,O=C(OCC1c2ccccc2-c2ccccc21)N1CCCCC1
EN300-37387194,CC(CO)C1CCN(C(=O)OCC2c3ccccc3-c3ccccc32)CC1,365.47,Comprehensive,2.777323707313593,0.8222222222222222,O=C(OCC1c2ccccc2-c2ccccc21)N1CCCCC1
EN300-7091050,CC(CCO)N(Cc1ccccc1)C(=O)OCC1c2ccccc2-c2ccccc21,401.5,Comprehensive,2.776037050607151,0.6666666666666666,O=C(NCc1ccccc1)OCC1c2ccccc2-c2ccccc21
EN300-37390007,O=C(NCC12CC(CO)(CCO1)C2)OCC1c2ccccc2-c2ccccc21,379.45,Comprehensive,3.693949794787324,0.803921568627451,O=C(NCC12CC(CCO1)C2)OCC1c2ccccc2-c2ccccc21
EN300-45592448,O=C(NCCN1CCN(CCO)CC1)OCC1c2ccccc2-c2ccccc21,395.5,Comprehensive,2.228817681702221,0.851063829787234,O=C(NCCN1CCNCC1)OCC1c2ccccc2-c2ccccc21
EN300-45592423,O=C(NCC12CCC(CO)(CC1)CC2)OCC1c2ccccc2-c2ccccc21,391.5,Comprehensive,3.4825886497756,0.8604651162790697,O=C(NCC12CCC(CC1)CC2)OCC1c2ccccc2-c2ccccc21
EN300-46611379,O=C(OCC1c2ccccc2-c2ccccc21)N1CC2(CC(CO)C2)C1,349.42,Comprehensive,2.9802945146449744,0.8260869565217391,O=C(OCC1c2ccccc2-c2ccccc21)N1CC2(CCC2)C1
EN300-46611403,O=C(OCC1c2ccccc2-c2ccccc21)N1CC2(CCO)CC1C2,349.42,Comprehensive,3.4371272267678084,0.68,O=C(OCC1c2ccccc2-c2ccccc21)N1CC2CC1C2
EN300-46611471,O=C(NC1CC(C(O)C(F)(F)F)C1)OCC1c2ccccc2-c2ccccc21,391.38,Comprehensive,3.0471390179488864,0.7346938775510204,O=C(NC1CCC1)OCC1c2ccccc2-c2ccccc21
EN300-46611495,O=C(N[C@H]1C[C@@H](OCCO)C1)OCC1c2ccccc2-c2ccccc21,353.41,Comprehensive,2.383673181771353,1.0,O=C(NC1CCC1)OCC1c2ccccc2-c2ccccc21
EN300-12616312,O=C(OCc1ccccc1)N1CCC(COCCO)CC1,293.36,Comprehensive,1.972356356876052,0.8,O=C(OCc1ccccc1)N1CCCCC1
EN300-7456682,CC(C)(CO)N1CCN(C(=O)OCc2ccccc2)CC1,292.37,Comprehensive,2.114320021996706,0.6521739130434783,O=C(OCc1ccccc1)N1CCNCC1
EN300-37387149,C[C@@H](O)c1ccc(NC(=O)OCC2c3ccccc3-c3ccccc32)cc1,359.42,Comprehensive,2.483527849325428,1.0,O=C(Nc1ccccc1)OCC1c2ccccc2-c2ccccc21
EN300-37386881,O=C(Nc1ccc(N2CC(O)C2)cc1)OCC1c2ccccc2-c2ccccc21,386.44,Comprehensive,2.181951185257489,0.8367346938775511,O=C(Nc1ccc(N2CCC2)cc1)OCC1c2ccccc2-c2ccccc21
EN300-7088534,O=C(OCC1c2ccccc2-c2ccccc21)N1CCC[C@@H]1CCCO,351.44,Comprehensive,2.69973175066642,1.0,O=C(OCC1c2ccccc2-c2ccccc21)N1CCCC1
EN300-46611375,O=C(Nc1ccc(CCCO)cc1)OCC1c2ccccc2-c2ccccc21,373.45,Comprehensive,2.048536812955346,0.9302325581395349,O=C(Nc1ccccc1)OCC1c2ccccc2-c2ccccc21
EN300-46611500,O=C(OCC1c2ccccc2-c2ccccc21)N1CC[C@@H](CCCO)C1,351.44,Comprehensive,2.6712687952008327,0.8723404255319149,O=C(OCC1c2ccccc2-c2ccccc21)N1CCCC1
EN300-46611420,O=C(N[C@H]1C[C@H](OCCO)C1)OCC1c2ccccc2-c2ccccc21,353.41,Comprehensive,2.383673181771353,1.0,O=C(NC1CCC1)OCC1c2ccccc2-c2ccccc21
EN300-46611421,COc1cc(CNC(=O)OCC2c3ccccc3-c3ccccc32)ccc1CO,389.44,Comprehensive,2.1789182182245224,0.78,O=C(NCc1ccccc1)OCC1c2ccccc2-c2ccccc21
EN300-52280515,O=C(Nc1cc(C(F)(F)F)c(CO)cc1F)OCC1c2ccccc2-c2ccccc21,431.38,Comprehensive,2.457778504663405,0.7843137254901961,O=C(Nc1ccccc1)OCC1c2ccccc2-c2ccccc21
EN300-7341352,O=C(NCC1CC2(CC(O)C2)C1)OCc1ccccc1,275.34,Comprehensive,2.7774974377393686,0.7906976744186046,O=C(NCC1CC2(CCC2)C1)OCc1ccccc1
EN300-28288519,CC(O)CCC1CCN(C(=O)OCc2ccccc2)CC1,291.39,Comprehensive,2.4068351528899896,1.0,O=C(OCc1ccccc1)N1CCCCC1
EN300-46611316,O=C(NC1CCC2(CC1)CC(CO)C2)OCC1c2ccccc2-c2ccccc21,391.5,Comprehensive,3.037734475957068,0.8367346938775511,O=C(NC1CCC2(CCC2)CC1)OCC1c2ccccc2-c2ccccc21
EN300-46611637,O=C(N[C@H]1CC[C@H](O)C1)OCC1c2ccccc2-c2ccccc21,323.39,Comprehensive,2.890607728107353,1.0,O=C(NC1CCCC1)OCC1c2ccccc2-c2ccccc21
EN300-46611639,CN1C[C@@H](NC(=O)OCC2c3ccccc3-c3ccccc32)C[C@H]1CO,352.43,Comprehensive,3.1253856883062694,1.0,O=C(N[C@H]1CCNC1)OCC1c2ccccc2-c2ccccc21
EN300-37397616,O=C(NCCc1ccc(CO)c(F)c1)OCc1ccccc1,303.33,Comprehensive,1.879813467076868,0.7954545454545454,O=C(NCCc1ccccc1)OCc1ccccc1
EN300-7291701,CN(C(=O)OCc1ccccc1)C1CC(O)C1,235.28,Comprehensive,2.0936953870778723,1.0,O=C(NC1CCC1)OCc1ccccc1
EN300-33253961,O=C(NC[C@@H]1C[C@H]1CO)OCC1c2ccccc2-c2ccccc21,323.39,Comprehensive,3.037161354480979,1.0,O=C(NCC1CC1)OCC1c2ccccc2-c2ccccc21
EN300-52280440,O=C(NC[C@H]1C[C@@H]1CO)OCC1c2ccccc2-c2ccccc21,323.39,Comprehensive,3.037161354480979,1.0,O=C(NCC1CC1)OCC1c2ccccc2-c2ccccc21
EN300-52280649,O=C(NC[C@H]1CC[C@@H](CO)CC1)OCC1c2ccccc2-c2ccccc21,365.47,Comprehensive,2.2599697787805724,1.0,O=C(NCC1CCCCC1)OCC1c2ccccc2-c2ccccc21
EN300-4940198,CN(C[C@H]1C[C@@H](O)C1)C(=O)OCc1ccccc1,249.31,Comprehensive,2.0551717336842223,1.0,O=C(NCC1CCC1)OCc1ccccc1
EN300-7162382,O=C(NCCC1(CO)CC1)OCC1c2ccccc2-c2ccccc21,337.41,Comprehensive,2.37387431309972,0.9090909090909091,O=C(NCCC1CC1)OCC1c2ccccc2-c2ccccc21
EN300-28299057,O=C(NCc1ccc(CN2CCC(O)CC2)cc1)OCc1ccccc1,354.44,Comprehensive,1.8724809064677093,0.7872340425531915,O=C(NCc1ccc(CN2CCCCC2)cc1)OCc1ccccc1
EN300-693145,OCc1csc(CNCc2ccccc2)n1,234.32,Comprehensive,1.997031290405616,0.6,c1ccc(CNCc2nccs2)cc1
EN300-37387409,O=C(Nc1ccc(CCCCO)cc1)OCC1c2ccccc2-c2ccccc21,387.47,Comprehensive,2.071929355910365,0.9302325581395349,O=C(Nc1ccccc1)OCC1c2ccccc2-c2ccccc21
EN300-6964180,O=C(NC12CC(CO)(C1)C2)OCC1c2ccccc2-c2ccccc21,335.4,Comprehensive,3.298803526026836,0.8409090909090909,O=C(NC12CC(C1)C2)OCC1c2ccccc2-c2ccccc21
EN300-37389796,O=C(NCC12CCC(CO)(CC1)CO2)OCC1c2ccccc2-c2ccccc21,393.48,Comprehensive,3.687464486879671,0.84,O=C(NCC12CCC(CC1)CO2)OCC1c2ccccc2-c2ccccc21
EN300-52408705,CN(C(=O)OCC1c2ccccc2-c2ccccc21)C1CC2(CC(O)C2)C1,363.45,Comprehensive,3.092063040854546,0.7916666666666666,O=C(NC1CC2(CCC2)C1)OCC1c2ccccc2-c2ccccc21
EN300-6932919,O=C(NCC[C@@H](O)COCc1ccccc1)OCc1ccccc1,329.39,Comprehensive,2.329866424359928,1.0,O=C(NCCCCOCc1ccccc1)OCc1ccccc1
EN300-28298878,O=C(Nc1ccc(S(=O)(=O)CCO)cc1F)OCc1ccccc1,353.37,Comprehensive,2.037526030166827,0.76,O=C(Nc1ccccc1)OCc1ccccc1
EN300-37388732,O=C(NCC[C@H]1C[C@@H](O)C1)OCC1c2ccccc2-c2ccccc21,337.41,Comprehensive,2.284676236176644,1.0,O=C(NCCC1CCC1)OCC1c2ccccc2-c2ccccc21
EN300-53013861,CC(C)(CO)c1ccc(CNC(=O)OCC2c3ccccc3-c3ccccc32)cc1,401.5,Comprehensive,2.281433424509212,0.7755102040816326,O=C(NCc1ccccc1)OCC1c2ccccc2-c2ccccc21
EN300-53013753,O=C(NC[C@H]1COC[C@@H](CO)O1)OCC1c2ccccc2-c2ccccc21,369.41,Comprehensive,3.2219949240691417,1.0,O=C(NC[C@H]1COCCO1)OCC1c2ccccc2-c2ccccc21
EN300-53013836,Cc1cc(CO)ccc1CNC(=O)OCC1c2ccccc2-c2ccccc21,373.45,Comprehensive,2.1857579720130893,0.8541666666666666,O=C(NCc1ccccc1)OCC1c2ccccc2-c2ccccc21
EN300-12613472,O=C(NCC1CCN(CCO)CC1)OCc1ccccc1,292.37,Comprehensive,1.904821174026118,0.8043478260869565,O=C(NCC1CCNCC1)OCc1ccccc1
EN300-28290539,COc1cc(CCO)ccc1NC(=O)OCc1ccccc1,301.34,Comprehensive,1.772503576966976,0.8043478260869565,O=C(Nc1ccccc1)OCc1ccccc1
EN300-37387177,CN(C(=O)OCC1c2ccccc2-c2ccccc21)[C@H]1C[C@H](O)C1,323.39,Comprehensive,2.3735540709583454,1.0,O=C(NC1CCC1)OCC1c2ccccc2-c2ccccc21
EN300-37387631,O=C(OCC1c2ccccc2-c2ccccc21)N1CCC(C(O)C(F)(F)F)CC1,405.41,Comprehensive,2.932029343284862,0.7872340425531915,O=C(OCC1c2ccccc2-c2ccccc21)N1CCCCC1
EN300-53013752,CC1(CCNC(=O)OCC2c3ccccc3-c3ccccc32)CC(O)C1,351.44,Comprehensive,2.510121797155968,0.8043478260869565,O=C(NCCC1CCC1)OCC1c2ccccc2-c2ccccc21
EN300-37387652,O=C(Nc1ccnc(C(=O)N2CCC(O)CC2)c1)OCC1c2ccccc2-c2ccccc21,443.5,Comprehensive,2.415108353090428,0.7166666666666667,O=C(Nc1ccnc(C(=O)N2CCCCC2)c1)OCC1c2ccccc2-c2ccccc21
EN300-37387732,Cc1cc(CNC(=O)OCC2c3ccccc3-c3ccccc32)ccc1CO,373.45,Comprehensive,2.187798997654117,0.8541666666666666,O=C(NCc1ccccc1)OCC1c2ccccc2-c2ccccc21
EN300-37387081,CC1CN(CCO)CCN1C(=O)OCC1c2ccccc2-c2ccccc21,366.45,Comprehensive,2.751800630390516,0.8,O=C(OCC1c2ccccc2-c2ccccc21)N1CCNCC1
EN300-53013170,O=C(OCC1c2ccccc2-c2ccccc21)N1CCC2(CC1)CC(CCO)C2,391.5,Comprehensive,2.97068117925377,0.8297872340425532,O=C(OCC1c2ccccc2-c2ccccc21)N1CCC2(CCC2)CC1
EN300-53013401,C[C@]1(CO)CC[C@@H](CNC(=O)OCC2c3ccccc3-c3ccccc32)CC1,379.49,Comprehensive,2.5355083993635184,0.7647058823529411,O=C(NCC1CCCCC1)OCC1c2ccccc2-c2ccccc21
EN300-53013402,O=C(OCC1c2ccccc2-c2ccccc21)N1CC[C@H](OCCO)C1,353.41,Comprehensive,2.7453366089660154,1.0,O=C(OCC1c2ccccc2-c2ccccc21)N1CCCC1
EN300-7104316,O=C(NC1(CCCO)CC1)OCc1ccccc1,249.31,Comprehensive,2.208304113774721,0.9210526315789473,O=C(NC1CC1)OCc1ccccc1
EN300-37390214,O=C(OCC1c2ccccc2-c2ccccc21)N1C[C@@H]2C[C@H](CO)C[C@@H](C2)C1,377.48,Comprehensive,4.117290020428417,0.7857142857142857,O=C(OCC1c2ccccc2-c2ccccc21)N1C[C@@H]2CCC[C@@H](C2)C1
EN300-175889,O=C(OCC1c2ccccc2-c2ccccc21)N1CCC(O)CC1,323.39,Comprehensive,2.1200497270669416,0.8536585365853658,O=C(OCC1c2ccccc2-c2ccccc21)N1CCCCC1
EN300-177340,O=C(OCC1c2ccccc2-c2ccccc21)N1CCN(CCO)CC1,352.43,Comprehensive,2.1244080319737826,0.9047619047619048,O=C(OCC1c2ccccc2-c2ccccc21)N1CCNCC1
EN300-7099251,C[C@@H](O)C1CCN(C(=O)OCC2c3ccccc3-c3ccccc32)CC1,351.44,Comprehensive,2.699746714229173,1.0,O=C(OCC1c2ccccc2-c2ccccc21)N1CCCCC1
EN300-7254935,O=C(OCC1c2ccccc2-c2ccccc21)N1CC2(CC(O)C2)C1,335.4,Comprehensive,2.928686484777474,0.8809523809523809,O=C(OCC1c2ccccc2-c2ccccc21)N1CC2(CCC2)C1
EN300-46963980,CC(=O)N1CC(CCCO)C1,157.21,Comprehensive,2.2716454291354253,0.8846153846153846,C1CNC1
EN300-47312781,Cl.OCC1(CNCc2ccccc2)CC1,227.73,Comprehensive,2.118941373963392,0.9642857142857143,c1ccc(CNCC2CC2)cc1
EN300-28290944,O=C(Nc1ccc(CC(F)CO)cc1)OCc1ccccc1,303.33,Comprehensive,2.410835219314908,0.7441860465116279,O=C(Nc1ccccc1)OCc1ccccc1
EN300-37386650,CN(C(=O)OCC1c2ccccc2-c2ccccc21)C1CCN(CCO)CC1,380.48,Comprehensive,2.3476160916712097,0.7358490566037735,O=C(NC1CCNCC1)OCC1c2ccccc2-c2ccccc21
EN300-28290548,Cc1cc(OCCO)ccc1NC(=O)OCc1ccccc1,301.34,Comprehensive,1.7500706099340082,0.7659574468085106,O=C(Nc1ccccc1)OCc1ccccc1
EN300-28299428,CN(CCO)S(=O)(=O)N1CCN(C(=O)OCc2ccccc2)CC1,357.43,Comprehensive,2.1498183378591342,0.6666666666666666,O=C(OCc1ccccc1)N1CCNCC1
EN300-7180434,CC(O)C1CCN(C(=O)OCC2c3ccccc3-c3ccccc32)CC1,351.44,Comprehensive,2.699746714229173,1.0,O=C(OCC1c2ccccc2-c2ccccc21)N1CCCCC1
EN300-28285203,CC(O)CC1CCN(C(=O)OCc2ccccc2)CC1,277.36,Comprehensive,2.4015217003188933,0.7954545454545454,O=C(OCc1ccccc1)N1CCCCC1
EN300-12484715,O=C(Nc1cccc(CCCO)c1)OCC1c2ccccc2-c2ccccc21,373.45,Comprehensive,2.09401129700788,0.8695652173913043,O=C(Nc1ccccc1)OCC1c2ccccc2-c2ccccc21
EN300-37386657,O=C(NCc1ccc(COCCO)c(F)c1)OCC1c2ccccc2-c2ccccc21,421.46,Comprehensive,2.3299652420639365,0.7924528301886793,O=C(NCc1ccccc1)OCC1c2ccccc2-c2ccccc21
EN300-37386462,O=C(NCCc1ccc(OCCO)cc1)OCC1c2ccccc2-c2ccccc21,403.47,Comprehensive,2.125703053717212,0.7959183673469388,O=C(NCCc1ccccc1)OCC1c2ccccc2-c2ccccc21
EN300-37387260,O=C(Nc1ccc(CCO)c(F)c1)OCC1c2ccccc2-c2ccccc21,377.41,Comprehensive,2.18316310021822,0.8333333333333334,O=C(Nc1ccccc1)OCC1c2ccccc2-c2ccccc21
EN300-37387947,CC1(NC(=O)OCC2c3ccccc3-c3ccccc32)CC(O)C1,323.39,Comprehensive,2.4508542972026888,1.0,O=C(NC1CCC1)OCC1c2ccccc2-c2ccccc21
