ID,SMILES,mw,Group,SA
EN300-58821,O=C(CO)N1CCNCC1,144.17,Comprehensive,2.2611655205216667
EN300-125447,CC(C)(CN)CCCO,131.22,Comprehensive,2.569995900202146
EN300-206278,NCCSCCO,121.2,Comprehensive,2.772152331463351
EN300-113405,CC(O)C(=O)N1CCNCC1,158.2,Comprehensive,2.733169561062743
EN300-78340,Nc1ccc(CO)cc1,123.15,Comprehensive,1.5823061610717095
EN300-1294530,Nc1cc(F)cc(OCCCO)c1,185.2,Comprehensive,2.0687243653934413
EN300-2601944,O[C@@H]1CCN(CC2CCNCC2)C1,184.28,Comprehensive,2.7938132662723145
EN300-97693,N[C@H]1CC[C@H](O)CC1,115.17,Comprehensive,2.3439104282170184
EN300-1222441,Cl.OCC1(F)CCNCC1,169.62,Comprehensive,3.4003178873855724
EN300-55317,Cl.NCCc1ccc(OCCO)cc1,217.69,Comprehensive,1.8252983994573209
EN300-154575,OC1CC2(CCNCC2)C1,141.21,Comprehensive,3.34591474528718
EN300-1106754,Nc1cnn(CCOCCO)c1,171.2,Comprehensive,2.513815769552634
EN300-94863,CNCC1CC(O)C1,115.17,Comprehensive,2.496407231413821
EN300-7313162,OC1CCC2(CC1)CNC2,141.21,Comprehensive,3.4162680419904774
EN300-180459,CCN(CCN)CCCO,146.23,Comprehensive,2.338007828213975
EN300-331593,N[C@H]1C[C@@H](CO)C1,101.15,Comprehensive,2.608892817293309
EN300-1293558,NCC(OCCO)C1CC1,145.2,Comprehensive,3.462849360671796
EN300-93781,NCc1ccccc1CN1CCC(O)CC1,220.31,Comprehensive,1.9205585087931496
EN300-22054522,NCCCOCCOCCCO,177.24,Comprehensive,2.214372330638607
EN300-8049382,CNCc1ccc(OCCO)cc1,181.23,Comprehensive,1.6583266522957274
EN300-55760,CN(CCO)c1ccc(N)cc1,166.22,Comprehensive,1.9958926103588863
EN300-1867858,CC1(CN)CCC(O)CC1,143.23,Comprehensive,2.928233469239615
EN300-7363820,Cl.OCCCCC1CCNCC1,193.71,Comprehensive,2.348134568400845
EN300-45645086,Cl.NCCCCCS(=O)(=O)CCCCCO,273.82,Comprehensive,2.414529794029651
EN300-256052,CC(C)N(CCO)CC1CCNCC1,200.32,Comprehensive,2.4821220058104814
EN300-1812395,CC(C)(CO)OC1(C)CNC1,159.23,Comprehensive,3.61946022640712
EN300-1293793,NCC1(OCCCO)CCSC1,191.29,Comprehensive,3.879055492055703
EN300-183254,CC(O)C1CCN(CCN)CC1,172.27,Comprehensive,2.771054422536986
EN300-658456,Cl.OCC1(C(F)(F)F)CCNCC1,219.63,Comprehensive,3.434270519239595
EN300-1220640,Nc1ccc(N2CC(O)C2)cc1,164.2,Comprehensive,1.9401387642050416
EN300-298149,OCC[C@H]1CCNC1,115.17,Comprehensive,2.904578625314546
EN300-113439,N[C@H]1CC[C@@H](O)CC1,115.17,Comprehensive,2.3439104282170184
EN300-77616,Nc1ccc(S(=O)(=O)CCO)cc1,201.24,Comprehensive,2.001540409349486
EN300-227379,CC(N)CCCCO.Cl,153.65,Comprehensive,2.776775833389671
EN300-33973,NC1CCC(O)CC1,115.17,Comprehensive,2.3439104282170184
EN300-145604,OCCCN1CCNCC1,144.22,Comprehensive,2.1104370059328077
EN300-7793724,NCCN1CCN(CCO)CC1,173.26,Comprehensive,1.9988243668377024
EN300-150195,NC1(CCO)CC1,101.15,Comprehensive,2.963023586524079
EN300-27699108,NCCc1ccc(CO)c(F)c1,169.2,Comprehensive,2.019636666302942
EN300-1146486,OCCOCCOC1CNC1,161.2,Comprehensive,2.583321428108645
EN300-87080,NCCCCCC(O)C(F)(F)F,185.19,Comprehensive,2.8419572874140453
EN300-20881841,Cl.NCC[C@H]1C[C@H](O)C1,151.63,Comprehensive,2.763832203029752
EN300-184470,Cc1cc(N)cc(OCCO)c1,167.21,Comprehensive,2.0262576453239216
EN300-7409062,NCCOCCOCCOCCOCCOCCOCCO,325.4,Comprehensive,2.296241687566232
EN300-6734454,Cl.NC12COC(CO)(C1)C2,165.62,Comprehensive,4.913917257825816
EN300-7362934,Cl.NC1CC2(C1)CC(O)C2,163.65,Comprehensive,3.802410899133333
EN300-116515,Cl.NCc1ccc(F)c(CO)c1,191.63,Comprehensive,2.147928658182032
EN300-7427656,Cl.NCCOCCOCCOCCOCCO,273.75,Comprehensive,2.4938050433790178
EN300-7404178,Cl.NC[C@H]1CC[C@H](O)CC1,165.66,Comprehensive,2.442733863716935
EN300-192379,Nc1ccc(CCCCO)cc1,165.23,Comprehensive,1.6582537786024076
EN300-264065,Cl.Cl.NCc1ccnc(CO)c1,211.09,Comprehensive,2.547372330638608
EN300-33901,CCN(CCO)c1ccc(N)cc1,180.25,Comprehensive,1.996489750008827
EN300-209494,Nc1ccc(OCCCO)cc1,167.21,Comprehensive,1.6483130546205071
EN300-1596129,NCc1nnn(CCCCO)c1C(F)(F)F,238.21,Comprehensive,2.872669047799137
EN300-22088832,C[C@]1(N)C[C@@H](O)C1,101.15,Comprehensive,3.120257070686975
EN300-7461311,O[C@H]1C[C@]2(CCNC2)C1,127.18,Comprehensive,3.6531230781449135
EN300-27188359,Cl.N[C@H]1CCC[C@H](CO)C1,165.66,Comprehensive,3.271317139482621
EN300-1440275,Cl.OCCC[C@@H]1CCCN1,165.66,Comprehensive,3.044316027338461
EN300-7221389,N[C@H]1C[C@@H](OCCO)C1,131.17,Comprehensive,2.667470314917864
EN300-1624967,N[C@H]1CCC[C@@H](CO)C1,129.12,Comprehensive,3.096617436837397
EN300-105832,N[C@H]1CC[C@@H](CO)CC1,129.2,Comprehensive,2.251756622610173
EN300-215151,C[C@H]1C[C@@H](CO)CCN1.Cl,165.66,Comprehensive,3.701559743032917
EN300-214110,NC[C@H]1CCC[C@@H](CO)C1,143.23,Comprehensive,3.060202092990651
EN300-148099,CN(CCO)S(=O)(=O)N1CCNCC1,223.29,Comprehensive,2.556010950064607
EN300-24203777,OCc1cccc(C2CNC2)c1,163.22,Comprehensive,2.1367442763399644
EN300-1106997,Nc1cccn(CCCCCCO)c1=O,210.27,Comprehensive,2.2131177341885326
EN300-170358,Nc1cccc(S(=O)(=O)N2CCC(CO)CC2)c1,270.35,Comprehensive,2.029395733684224
EN300-1647960,Nc1ccc(SCC(O)CF)cc1,201.26,Comprehensive,2.914104359389724
EN300-93071,CN[C@H]1C[C@@H](O)C1,101.15,Comprehensive,2.5221158942163857
EN300-45665584,Cl.NCCCCCCS(=O)(=O)CCO,245.77,Comprehensive,2.5204921241536766
EN300-45618570,Cl.NCCCCCS(=O)(=O)CCCO,245.77,Comprehensive,2.4999459703075235
EN300-322895,NCC[C@@H](O)COCc1ccccc1,195.26,Comprehensive,2.3168598104576503
EN300-26619333,CNC1CC(CO)C1.Cl,151.63,Comprehensive,2.769987447784997
EN300-1146462,CC(O)CCCOC1CNC1,159.23,Comprehensive,3.062832637985819
EN300-1692858,Cl.NCc1cnn(CCO)c1,177.63,Comprehensive,2.633502723565133
EN300-1724931,Cl.OCCC1CCNCC1,165.66,Comprehensive,2.4829001359062826
EN300-2982403,Nc1ccccc1CCCO,151.21,Comprehensive,1.7887621228977242
EN300-266146,Cl.O[C@@H]1CCN(C2CNC2)C1,178.66,Comprehensive,3.1888800650415217
EN300-318169,NC[C@H]1C[C@@H](O)C1,101.15,Comprehensive,2.543538971139464
EN300-6478040,Cl.NC12CC(CO)(C1)C2,149.62,Comprehensive,4.409426667606628
EN300-61029,Nc1cccc(C(=O)N2CCC(CO)CC2)c1,234.29,Comprehensive,1.8960435049174809
EN300-37402789,NCCN1C[C@@H](O)CC1=O,144.17,Comprehensive,3.1538391042615386
EN300-25687656,CCN(CCO)CCC[C@@H](C)N,174.28,Comprehensive,2.790807613096428
EN300-317210,Cl.OC1CC2(CNC2)C1,149.62,Comprehensive,3.932646462760301
EN300-45597606,NCCCCCCS(=O)(=O)CCCO,223.33,Comprehensive,2.32280892577311
EN300-27780250,Cl.NCCOCCOCCOCCO,229.7,Comprehensive,2.45905872334396
EN300-7738694,Nc1cc(F)c(CO)cc1F,159.13,Comprehensive,2.2355117421327737
EN300-26675060,Cl.NCCCOCCOCCCO,213.7,Comprehensive,2.3602467829758584
EN300-1588792,NCCOCCOCCOCCOCCO,237.29,Comprehensive,2.3782611843784327
EN300-1688949,Cl.Cl.NCc1cnn(CCO)c1,214.09,Comprehensive,2.78422925371553
EN300-27754874,Cl.NCCC#CCO,135.59,Comprehensive,3.446039099545689
EN300-2982430,Nc1ccc(CCCO)cc1,151.21,Comprehensive,1.6586842072649723
EN300-199704,Cl.Cl.NCc1cccc(CO)n1,211.09,Comprehensive,2.581023099869377
EN300-1271967,Cl.O=C(CCO)N1CCNCC1,194.66,Comprehensive,2.3874492537155305
EN300-27702543,Cl.Cl.OC[C@@H]1CCCN1CC1CCNCC1,271.23,Comprehensive,3.0640257859814657
EN300-27145261,Cl.OCc1cccc(C2CNC2)c1,199.68,Comprehensive,2.284836673085749
EN300-247233,NCCN1CCC(O)CC1,144.22,Comprehensive,2.1283462897524377
EN300-154184,CNC1CCC(O)CC1,129.2,Comprehensive,2.265226161071711
EN300-110084,Cl.OC(C1CCNCC1)C(F)(F)F,219.63,Comprehensive,3.3728896740750374
EN300-45727111,Cl.OCC1CC2(CNC2)C1,163.65,Comprehensive,3.848993976056411
EN300-214741,NCCC(O)COCc1ccccc1,195.26,Comprehensive,2.3168598104576503
EN300-43346549,Cl.NC1(CCCCO)CC1,165.66,Comprehensive,2.803229982060129
EN300-22855070,NCC12CCC(CO)(CC1)CC2,169.26,Comprehensive,4.051965561155424
EN300-154206,CC1CNCCN1CCO,144.22,Comprehensive,2.941508151880585
EN300-7606980,Cl.OC[C@@H]1[C@H]2CNC[C@@H]12,149.62,Comprehensive,4.150487995218121
EN300-1174611,CC(C)(CO)CN1CCNCC1,172.27,Comprehensive,2.541296806163082
EN300-45657563,Cl.NCCCCCCS(=O)(=O)CCCCO,273.82,Comprehensive,2.414529794029651
EN300-105496,Cl.NCCC(=O)N1CCC(O)CC1,208.1,Comprehensive,2.275116673085749
EN300-1293765,NCC1(OCCO)COC1,147.17,Comprehensive,3.2407719307780773
EN300-3048485,OC1CCN(C2CCNCC2)CC1,184.28,Comprehensive,2.345047037458219
EN300-221863,NC(CCO)C(F)(F)F,143.11,Comprehensive,3.291217092130929
EN300-26618126,Cl.Cl.OCCC1CCN(C2CNC2)CC1,257.2,Comprehensive,2.6935295685080582
EN300-7370063,Cl.OCC1CNC1,123.05,Comprehensive,2.964911369329508
EN300-28244674,CC(C)(N)CN1CCC(CO)CC1.Cl.Cl,259.22,Comprehensive,2.67618426225506
EN300-45597615,NCCCCCCS(=O)(=O)CCCCO,237.36,Comprehensive,2.2872903420684576
EN300-234762,Nc1ccc(CC(=O)N2CCC(O)CC2)cc1,234.29,Comprehensive,1.9002521587636332
EN300-7291450,OCCC12CNC(C1)C2,127.18,Comprehensive,4.649884513760473
EN300-150146,Cc1nc(CN)ccc1C(C)O,166.22,Comprehensive,2.9205028054041198
EN300-3051995,NCCC1(CO)COC1,131.17,Comprehensive,3.120851084148634
EN300-783211,Nc1cccn(CCO)c1=O,154.17,Comprehensive,2.350351105527998
EN300-26990328,CC(O)CCC1CCNCC1.Cl,193.71,Comprehensive,2.996020593865657
EN300-1648263,N[C@H]1CC[C@H](OCC(O)CF)CC1,191.24,Comprehensive,3.2430120516974155
EN300-1294038,CC1CC(CN)(OCCCO)C1,173.25,Comprehensive,2.937877138330915
EN300-69993,OCCN1CCCNCC1,144.22,Comprehensive,2.133125600097264
EN300-27685004,Cl.NCCCCCCCCO,181.7,Comprehensive,1.99593508430784
EN300-2000880,CCC1(CN)CC(O)C1,129.2,Comprehensive,3.0620821878275635
EN300-127709,CC1(CO)CCNCC1.Cl,165.66,Comprehensive,3.0560598992198926
EN300-20950,NCCOCCO,105.14,Comprehensive,2.2988835055524177
EN300-66126,NCCCCO,89.14,Comprehensive,1.967540163670776
EN300-1294060,NCC1(OCCO)CSC1,163.24,Comprehensive,3.583407828213975
EN300-185315,OCC(F)C1CCNCC1,147.19,Comprehensive,3.522013096935531
EN300-45667631,Cl.NCCOCCOCCOCCOCCOCCOCCO,361.86,Comprehensive,2.400943666410914
EN300-28230308,CC(C)(CO)c1ccc(N)cc1.Cl,201.69,Comprehensive,2.2405642255333014
EN300-1112194,Cc1nn(CCCCCCO)cc1N,197.28,Comprehensive,2.4509752602483523
EN300-264860,Nc1ccnc(N2CCC(O)CC2)c1,193.25,Comprehensive,2.238168662615214
EN300-88132,Cl.OC[C@@H]1CCNC1,137.61,Comprehensive,3.188110302333179
EN300-137387,NCCOCCOCCO,149.19,Comprehensive,2.290460026016172
EN300-1825681,NCC1(CF)CC(O)C1,133.16,Comprehensive,3.457088876790775
EN300-180458,CCN(CCN)CCCO.Cl.Cl,219.15,Comprehensive,2.6663251157844954
EN300-359619,CC(O)CCc1ccc(N)cc1,165.23,Comprehensive,2.2421900868726503
EN300-97850,N[C@H]1C[C@@H](O)C1,87.07,Comprehensive,2.6732936252092365
EN300-84087,NCc1ccccc1OCCO,167.21,Comprehensive,1.7647754980594217
EN300-2601940,O[C@H]1CCN(CC2CCNCC2)C1,184.28,Comprehensive,2.7938132662723145
EN300-71088,CC(O)CN(C)C1CCNCC1,172.27,Comprehensive,2.985019457502021
EN300-36949,OCC1CCNCC1,115.17,Comprehensive,2.295210002555722
EN300-1645867,CNC1CN(CC(O)CF)C1,162.21,Comprehensive,3.2933469085428486
EN300-214094,CC(C)(CN)OCCO,133.19,Comprehensive,2.8941343617406066
EN300-37351379,NC[C@@H]1CC[C@@H]1O,101.15,Comprehensive,3.318594716540777
EN300-119453,CC(CO)CCCN.Cl,153.65,Comprehensive,2.96777723199107
EN300-1294750,Nc1cc(F)cc(OCCO)c1,171.17,Comprehensive,2.0879485544148317
EN300-7637187,CC1(CCO)CCNCC1,143.23,Comprehensive,2.913813872170019
EN300-33293885,NC[C@@H]1CC[C@H]1O,101.15,Comprehensive,3.318594716540777
EN300-1293639,NCC1(OCCCO)CC1,145.2,Comprehensive,2.8394693666755124
EN300-33051483,Cl.OCC1CC2(CCNC2)C1,177.67,Comprehensive,3.745132584935422
EN300-1107115,Nc1ccc(=O)n(CCCCO)c1,182.22,Comprehensive,2.2047666730857483
EN300-45642552,Cl.NCCCCS(=O)(=O)CCCCO,245.77,Comprehensive,2.4911459703075227
EN300-53656,CC(CN)CO,89.14,Comprehensive,3.11735361920552
EN300-1624969,NC12CC(CO)(C1)C2,113.16,Comprehensive,4.255542375311375
EN300-39851195,Cl.NCCCCS(=O)(=O)CCO,217.72,Comprehensive,2.6563554075616835
EN300-240405,Cl.NCCCCCn1cc(CO)nn1,220.7,Comprehensive,2.527025120105094
EN300-1293602,CC(CN)OCCCO,133.19,Comprehensive,3.0130945396833777
EN300-171481,NCC1(OCCO)CCC1,145.2,Comprehensive,2.854982187188334
EN300-199520,Cl.NCc1cccc(CO)n1,174.63,Comprehensive,2.4232894609656643
EN300-396744,NCC12CC(CO)(CO1)C2,143.18,Comprehensive,4.709734693723251
EN300-154174,CC1(C)CNCCN1CCO,158.24,Comprehensive,2.83864956706646
EN300-26983370,Cl.NCC1CCC2(CO1)CC(O)C2,207.7,Comprehensive,4.352497475557951
EN300-1809419,CC(C)(CO)CCC1(N)CC1,157.25,Comprehensive,3.0829415450884383
EN300-2979012,Cc1cc(CN)ccc1CO,151.21,Comprehensive,1.9495649516818467
EN300-37351333,NC[C@H]1CC[C@@H]1O,101.15,Comprehensive,3.318594716540777
EN300-7395234,Cl.O[C@@H]1[C@H]2CNC[C@@H]12,135.59,Comprehensive,4.410002384241548
EN300-783517,Nc1cnn(CCCCO)c1,155.2,Comprehensive,2.3896048027984715
EN300-345187,Cc1ccc(N)cc1OCCCCCO,209.29,Comprehensive,1.877104547375346
EN300-6733131,NC1CC2(C1)CC(O)C2,127.18,Comprehensive,3.648183252057959
EN300-44175,NCc1ccc(N2CCC(CO)CC2)cc1,220.31,Comprehensive,1.8939979736760897
EN300-331789,CNC[C@H]1C[C@@H](O)C1,115.17,Comprehensive,2.496407231413821
EN300-309235,NC1CC(CO)C1,101.15,Comprehensive,2.608892817293309
EN300-45645595,Cl.NCCCCCCS(=O)(=O)CCCCCO,287.85,Comprehensive,2.389737351071325
EN300-2970782,CNCc1ccc(CO)cc1,151.21,Comprehensive,1.601798847463483
EN300-73296,NCc1ccc(COCCO)c(F)c1,199.22,Comprehensive,2.0861575087690607
EN300-1648269,NC1CCC(OCC(O)CF)CC1,191.24,Comprehensive,3.2430120516974155
EN300-258081,OCCOC1CNC1,117.15,Comprehensive,2.6958985401051283
EN300-1722772,CC(O)CC1CCNCC1.Cl,179.69,Comprehensive,3.1023845743253418
EN300-73252,NCCC(O)C(F)(F)F,143.11,Comprehensive,3.238205204019041
EN300-16772,NCCCO,75.11,Comprehensive,2.422710039093097
EN300-201578,CCNCCOCCO,133.19,Comprehensive,2.165207084148633
EN300-6748663,Cc1nc(CO)ncc1N.Cl,175.62,Comprehensive,3.0450129736598672
EN300-1179294,CNCCN(Cc1ccc(CO)cc1)CC(F)(F)F,276.3,Comprehensive,2.247183854767121
EN300-1590736,CC(C)(CO)c1nc(C2CNC2)no1,197.23,Comprehensive,3.18676884480145
EN300-2921327,CN[C@H]1CC[C@H](CO)CC1,143.23,Comprehensive,2.196850135906283
EN300-43394155,CN1C[C@H](N)C[C@H]1CO.Cl.Cl,203.11,Comprehensive,3.976803730406112
EN300-7318933,NCC1CC(CO)C1,115.17,Comprehensive,2.6220643742709626
EN300-52582869,Cl.OC[C@H]1CCNCCO1,167.63,Comprehensive,3.265285258107692
EN300-12717214,Cl.O=C(c1ncn(CCO)n1)N1CCNCC1,261.1,Comprehensive,2.8132063527079847
EN300-52478790,NC[C@]12CC[C@](CO)(CC1)C2,155.24,Comprehensive,4.231873934643562
EN300-53200748,NC[C@]12CC[C@](CO)(CC1)O2,157.21,Comprehensive,4.646110659209318
EN300-7284974,C[C@H](O)COCCN,119.16,Comprehensive,2.969697115519992
EN300-46765306,OCC1C[C@H]2CNC[C@@H](C1)O2,157.21,Comprehensive,5.190335426978557
EN300-52963598,CC1(CO)CCC(CN)CC1.Cl,193.71,Comprehensive,2.992499377785009
EN300-53384284,Cl.OCCC1C[C@H]2CC[C@@H](C1)N2,191.7,Comprehensive,4.656535174816437
EN300-53384285,OCCC1C[C@H]2CC[C@@H](C1)N2,155.24,Comprehensive,4.529501773132402
EN300-19596335,C[C@H](O)CN1CCNCC1.Cl.Cl,217.14,Comprehensive,3.064876940019504
EN300-51731409,NC[C@@H]1COC[C@H](CO)O1,147.17,Comprehensive,3.743208136946695
EN300-51733236,COC(CCN)CCO.Cl,169.65,Comprehensive,3.3187970529794875
EN300-47341175,COC(CCN)CCO,133.19,Comprehensive,3.1499003089141464
EN300-46907899,NC[C@]1(F)C[C@H](O)C1,119.14,Comprehensive,3.542034484161073
EN300-45584308,CNC1CC2(CC(CO)C2)C1,155.24,Comprehensive,3.5976710464738826
EN300-7690371,NCc1cc(Cl)cc(CO)c1,171.62,Comprehensive,2.042948028604922
EN300-30843977,CC1(N)CC(CO)C1,115.17,Comprehensive,3.0700190995456893
EN300-35680457,CC1(CCO)CNC1,115.17,Comprehensive,3.261143495150084
EN300-10187185,OCCOc1ccc(N2CCNCC2)cc1,222.28,Comprehensive,1.8782489663466944
EN300-48656991,Cl.OCCOc1ccc(N2CCNCC2)cc1,258.74,Comprehensive,2.0023560049174787
EN300-53195273,Cl.NC1CC(S(=O)(=O)CCCO)C1,229.73,Comprehensive,3.03398542308575
EN300-53384384,Cl.OCC1C[C@H]2CNC[C@@H](C1)O2,193.67,Comprehensive,5.297343566424829
EN300-51731408,Cl.NC[C@@H]1COC[C@H](CO)O1,183.63,Comprehensive,3.881371410471404
EN300-51835428,CNC1CC2(CC(CO)C2)C1.Cl,191.7,Comprehensive,3.730152324634888
EN300-7870455,Cl.OCC(F)(F)C1CCNCC1,201.64,Comprehensive,3.2401222065691284
EN300-24128404,Cl.Cl.O[C@H]1CCN(C2CNC2)C1,215.12,Comprehensive,3.3349877092502727
EN300-7385241,CC(O)C1CNC1.Cl,137.61,Comprehensive,3.493365247388124
EN300-7427407,NC12CC(CCO)(C1)C2,127.18,Comprehensive,4.250256099044755
EN300-22929375,C[C@]1(CO)C[C@@H](N)C1.Cl,151.63,Comprehensive,3.4397774577750075
EN300-52012859,Cl.N[C@H]1C[C@H](CCO)C1,151.63,Comprehensive,2.830941993239543
EN300-79694,Cl.NCc1noc(CO)n1,165.58,Comprehensive,2.9864137453737385
EN300-26936384,Cl.OCCC1(F)CCNCC1,183.65,Comprehensive,3.350470893326408
EN300-51664863,Cl.NCc1cc(CO)co1,163.6,Comprehensive,3.060016703953619
EN300-51665445,Cl.Nc1ccc(OC(F)(F)CO)cc1,225.62,Comprehensive,2.5205459703075235
EN300-51681807,CCN(CCO)c1ccc(N)cc1.Cl.Cl,253.17,Comprehensive,2.283442835403108
EN300-51796671,Cl.NC[C@]1(F)C[C@H](O)C1,155.6,Comprehensive,3.698436798434348
EN300-51873351,Cl.Cl.O[C@@H]1CCN(C2CNC2)C1,215.12,Comprehensive,3.3349877092502727
EN300-51848941,C[C@H](O)CCC1CCNCC1.Cl,193.71,Comprehensive,2.996020593865657
EN300-51890133,Cl.NCCCC1(CO)CC1(F)F,201.64,Comprehensive,4.050256303414729
EN300-51896962,Cl.NC1CC2(CCC(O)CC2)C1,191.7,Comprehensive,3.487250587662184
EN300-51999880,CC(C)(CO)CC1CCNCC1.Cl,207.74,Comprehensive,2.8991709717282834
EN300-52028265,Cl.NCC1(CCCO)CC1(F)F,201.64,Comprehensive,4.043342775563271
EN300-51655225,Cl.OCC(F)(F)C1CC2(CNC2)C1,213.65,Comprehensive,4.301162051697416
EN300-52963493,Cl.NC1(C(F)(F)F)CC(O)C1,191.58,Comprehensive,3.4355664901433838
EN300-7728722,Cl.NCC1CCC(CO)CC1,179.69,Comprehensive,2.3621849516818454
EN300-52693587,C[C@]1(CO)CC[C@@H](CN)CC1,157.25,Comprehensive,2.852938797835691
EN300-151819,NCc1nc(CO)cs1,144.2,Comprehensive,2.590854468764018
EN300-39870201,NC[C@]12C[C@](CO)(CCO1)C2,157.21,Comprehensive,4.715931304370608
EN300-97697,CNC1CC(O)C1.Cl,137.61,Comprehensive,2.7443706784930555
EN300-2982485,O[C@H]1CCN(C2CNC2)C1,142.2,Comprehensive,3.034692767265202
EN300-53289747,Cl.NCc1c(F)cc(CO)cc1F,209.62,Comprehensive,2.5293320577011347
EN300-134359,Cl.NC1CC(O)C1,123.05,Comprehensive,2.9215764711394634
EN300-53286658,CC(N)Cc1ccc(CO)cc1.Cl,201.69,Comprehensive,2.298452323190629
EN300-53157106,Cl.N[C@H]1C[C@H](S(=O)(=O)CCCO)C1,229.73,Comprehensive,3.03398542308575
EN300-53284891,C[C@@]1(CN)C[C@H]1CO.Cl,151.63,Comprehensive,4.251158835438796
EN300-7460252,NCC1(F)CCC(CO)CC1,161.22,Comprehensive,3.2326880286049224
EN300-53287486,Cl.NCCOCCOc1ccc(CO)cc1,247.72,Comprehensive,1.981498824998683
EN300-53254943,Cl.NC[C@]12CC[C@](CO)(CC1)C2,191.7,Comprehensive,4.345376760250447
EN300-7428092,Cl.Nc1ccc(C2(CO)CC2)cc1,199.68,Comprehensive,2.4180619219545267
EN300-7468861,OC1CC2(C1)CC1(CNC1)C2,153.22,Comprehensive,4.220788386598725
EN300-7205088,CC(CO)CC1CNC1,129.2,Comprehensive,3.313100308914146
EN300-39846693,Cl.OC1CC2(C1)CC1(CCNCC1)C2,217.74,Comprehensive,3.9771761275700896
EN300-22802897,CN[C@H]1CC[C@@H](CO)CC1,143.23,Comprehensive,2.196850135906283
EN300-7193718,NC[C@@H]1C[C@@H]1CO,101.15,Comprehensive,3.623946133544825
EN300-6851120,COC1(CCO)CCNCC1,159.23,Comprehensive,3.2587010807141024
EN300-7024315,NCCC1CC(CO)C1,129.2,Comprehensive,2.6409491610717097
EN300-53283989,Cl.NCCC1(CO)COC1,167.63,Comprehensive,3.2742373666755142
EN300-344900,C[C@H](O)C1CCNCC1.Cl,165.66,Comprehensive,3.1316322009084825
EN300-658672,NC[C@@H](F)CO,93.1,Comprehensive,3.702815157667059
EN300-3584780,OCC1CN(C2CCNCC2)C1,170.25,Comprehensive,2.497342918873901
EN300-4399350,O[C@@H]1CCN(C2CCNCC2)C1,170.25,Comprehensive,2.8743690279315928
EN300-5464699,Nc1ccc(N2CCC(CCO)CC2)cc1,220.31,Comprehensive,1.9476126893951555
EN300-53246326,Cl.NC[C@H]1C[C@H]1CO,137.61,Comprehensive,3.8140785291575288
EN300-18797042,Cl.Cl.OC1CCN(CC2CCNCC2)CC1,271.23,Comprehensive,2.5186872946685472
EN300-4392120,O[C@H]1CCN(C2CCNCC2)C1,170.25,Comprehensive,2.8743690279315928
EN300-7264583,NC[C@H]1C[C@H]1CO,101.08,Comprehensive,3.623946133544825
EN300-53257388,C[C@@H]1C[C@@H](CO)CCN1.Cl,165.66,Comprehensive,3.701559743032917
EN300-47395153,COC1(CCO)CCNCC1.Cl,195.69,Comprehensive,3.3819708883309145
EN300-3609804,Nc1ccc(N2CCC(CO)CC2)cc1,206.28,Comprehensive,1.8885563746178704
EN300-7217935,C[C@@H](O)COCCN,119.16,Comprehensive,2.969697115519992
EN300-53197336,OCC1(F)CC2(CNC2)C1,145.17,Comprehensive,4.249006165405523
EN300-53487708,Cc1cc(N)ccc1CCO,151.21,Comprehensive,1.972494182451076
EN300-53004915,OC1CCC2(CNC2)OC1,143.18,Comprehensive,4.259065618404341
EN300-52420272,C[C@@H](O)CCCN.Cl,139.62,Comprehensive,2.931225976133064
EN300-52488040,Cl.NCC12CCC(CO)(CC1)OC2,207.7,Comprehensive,4.533153135664622
EN300-52398273,Cl.O=S(=O)(CCO)C1CCNCC1,229.73,Comprehensive,2.9341202929952512
EN300-52492796,NC1(COCc2ccccc2)CC(CO)C1,221.3,Comprehensive,2.3861453984252545
EN300-33129010,Cl.N[C@@H]1CCC[C@H](CO)C1,165.66,Comprehensive,3.271317139482621
EN300-43361888,NCC1C[C@]2(CO)C[C@H]1C2,141.21,Comprehensive,4.589889046693893
EN300-19569838,OCCC1(F)CCNCC1,147.19,Comprehensive,3.216940795246942
EN300-8150953,CN(CCO)C1CCNCC1.Cl.Cl,231.16,Comprehensive,2.7534299597990355
EN300-7404012,Cl.Cl.OC1CCN(C2CNC2)CC1,229.15,Comprehensive,2.7430159737850506
EN300-6343535,NCCOc1ccccc1CO,167.21,Comprehensive,1.8130293442132697
EN300-702563,NC1CC(CCO)C1,115.17,Comprehensive,2.639635802842392
EN300-26983371,NCC1CCC2(CO1)CC(O)C2,171.24,Comprehensive,4.2380581927570455
EN300-6774047,Cc1cc(CO)ccc1CN,151.21,Comprehensive,1.953566490143384
EN300-6990521,CC(O)C12CC(N)(C1)C2,127.18,Comprehensive,4.844287780484029
EN300-52028162,OCC12CC(C3CNC3)(C1)C2,153.22,Comprehensive,4.317176715511192
EN300-6838916,CNC[C@H]1CC[C@H](CO)CC1,157.25,Comprehensive,2.1922479789771305
EN300-7024991,C[C@H](O)CCCN,103.16,Comprehensive,2.6961958882126678
EN300-52483979,N[C@]12CC[C@](CO)(CC1)OC2,157.21,Comprehensive,4.528713140598896
EN300-7197544,OCC#CC1CCNCC1,139.2,Comprehensive,3.2092009316622505
EN300-52457134,C[C@H](O)CCCN.Cl,139.62,Comprehensive,2.931225976133064
EN300-20760066,O=C(c1ncn(CCO)n1)N1CCNCC1,225.12,Comprehensive,2.7046060004319425
EN300-52487654,Cl.OC[C@H]1C[C@]2(CNCCO2)C1,193.67,Comprehensive,3.811649920788734
